Date,Start_Hour,End_Hour,Day_of_Year,Production,Temperature_C,Humidity_Percent,Precipitation_mm,WindSpeed_kmh,Source_Wind,Season_Spring,Season_Summer,Season_Winter,Day_Name_Monday,Day_Name_Saturday,Day_Name_Sunday,Day_Name_Thursday,Day_Name_Tuesday,Day_Name_Wednesday,Month_Name_August,Month_Name_December,Month_Name_February,Month_Name_January,Month_Name_July,Month_Name_June,Month_Name_March,Month_Name_May,Month_Name_November,Month_Name_October,Month_Name_September,Rainfall_Flag_Yes
2022-05-06,17,18,126,5810,32.5,23,0.0,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-06,15,16,126,6472,34.1,22,0.0,12.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-06,10,11,126,5914,31.3,31,0.0,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,20,21,125,2709,26.2,42,0.0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,21,22,125,2571,25.2,45,0.0,8.9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,9,10,125,3388,27.8,38,0.0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,19,20,125,3649,27.0,42,0.0,13.4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,17,18,125,5570,31.3,28,0.0,6.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,6,7,125,1715,20.8,59,0.0,13.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,15,16,125,6127,32.1,28,0.0,8.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,12,13,125,5897,31.4,32,0.0,9.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,1,2,125,2097,20.2,70,0.0,11.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,0,1,125,2100,20.4,71,0.0,11.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,5,6,125,1733,20.4,62,0.0,13.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,8,9,125,2425,25.7,44,0.0,12.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,10,11,125,4537,29.6,34,0.0,12.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,7,8,125,1998,22.9,54,0.0,12.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,11,12,125,5466,30.6,33,0.0,10.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,14,15,125,6026,31.9,30,0.0,9.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,22,23,125,2726,23.9,50,0.0,7.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,18,19,125,4773,29.5,35,0.0,11.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,16,17,125,6137,31.7,28,0.0,7.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,13,14,125,5989,31.7,31,0.0,10.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,4,5,125,1843,20.0,63,0.0,11.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,2,3,125,2110,20.0,68,0.0,11.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,3,4,125,2050,20.0,64,0.0,11.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-05,23,0,125,3088,23.2,52,0.0,6.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,23,0,124,1963,20.7,73,0.0,9.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,13,14,124,5239,27.9,47,0.1,13.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,3,4,124,2101,22.7,57,0.0,26.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,22,23,124,1844,21.2,72,0.0,6.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,2,3,124,2496,22.7,58,0.0,14.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,0,1,124,3383,23.6,57,0.0,15.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,18,19,124,3718,26.2,48,0.2,5.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,20,21,124,1854,23.2,63,0.0,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,15,16,124,5645,24.8,59,0.1,17.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,5,6,124,1629,21.6,63,0.0,7.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,6,7,124,1477,22.6,57,0.0,5.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,7,8,124,1702,24.6,53,0.0,11.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,14,15,124,5436,25.2,59,1.2,22.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,21,22,124,1676,21.9,70,0.0,5.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,8,9,124,2041,25.9,50,0.0,13.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,10,11,124,3844,28.3,45,0.0,13.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,17,18,124,4880,26.4,47,0.0,8.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,11,12,124,4721,28.0,46,0.0,18.1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,12,13,124,5228,27.3,51,1.4,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,16,17,124,5479,26.4,52,0.0,14.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,9,10,124,2840,27.9,45,0.0,9.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,4,5,124,1852,23.5,52,0.0,10.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-04,19,20,124,2718,24.3,57,0.1,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-04,1,2,124,2927,23.6,55,0.0,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,13,14,123,7074,33.6,29,0.0,8.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,17,18,123,4686,33.8,23,0.0,11.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,19,20,123,3920,29.4,36,0.0,12.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,22,23,123,4148,26.0,43,0.0,13.7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,18,19,123,4303,31.9,30,0.0,7.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,21,22,123,4118,26.4,43,0.0,5.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,20,21,123,3913,29.1,35,0.0,4.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,5,6,123,3488,22.7,56,0.0,25.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,2,3,123,4519,25.8,35,0.0,10.7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,9,10,123,3791,32.3,32,0.0,6.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,3,4,123,4122,26.2,37,0.0,15.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,0,1,123,5334,25.7,38,0.0,6.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,16,17,123,4952,30.8,36,0.0,7.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,15,16,123,5540,30.8,36,0.0,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,23,0,123,3793,22.2,68,0.0,22.4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,12,13,123,7138,32.2,34,1.2,15.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-03,1,2,123,4931,25.2,39,0.0,7.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,7,8,123,3380,25.3,50,0.0,9.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,6,7,123,3306,23.4,53,0.0,17.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,8,9,123,3293,29.1,40,0.0,7.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,11,12,123,6254,34.9,27,0.0,4.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,10,11,123,4977,33.9,28,0.0,5.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-03,14,15,123,6311,32.2,32,0.6,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2022-05-03,4,5,123,3787,25.7,38,0.0,16.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,14,15,122,6399,33.7,30,0.0,20.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,10,11,122,4808,33.9,30,0.0,17.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,11,12,122,6127,35.1,28,0.0,17.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,6,7,122,2029,24.8,36,0.0,6.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,0,1,122,3281,24.2,41,0.0,7.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,18,19,122,4161,32.0,41,0.0,3.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,19,20,122,3754,29.0,38,0.0,4.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,23,0,122,5617,26.2,36,0.0,7.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,22,23,122,5403,27.2,35,0.0,5.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,20,21,122,3792,28.0,36,0.0,5.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,3,4,122,2396,26.8,27,0.0,7.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,15,16,122,6011,32.5,32,0.0,11.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,21,22,122,4633,27.4,36,0.0,6.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,5,6,122,2049,23.9,36,0.0,8.4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,12,13,122,6671,36.3,26,0.0,15.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,16,17,122,5358,32.8,31,0.0,8.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,2,3,122,2628,29.1,23,0.0,5.1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,1,2,122,2956,25.1,34,0.0,6.8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,7,8,122,2326,27.5,32,0.0,10.7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,4,5,122,2262,23.9,32,0.0,10.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,8,9,122,2702,30.1,29,0.0,12.2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,9,10,122,3340,32.2,31,0.0,17.4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,13,14,122,6602,35.2,24,0.0,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-02,17,18,122,4630,34.0,29,0.0,4.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,7,8,121,2405,28.0,33,0.0,8.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,19,20,121,2290,30.6,23,0.0,10.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,6,7,121,2300,25.2,36,0.0,6.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,15,16,121,6259,38.5,13,0.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,20,21,121,1836,29.2,25,0.0,9.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,3,4,121,2875,26.3,29,0.0,8.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,22,23,121,2928,26.7,34,0.0,7.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,5,6,121,2330,23.2,39,0.0,10.4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,18,19,121,3553,33.4,22,0.0,9.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,0,1,121,3855,25.0,34,0.0,6.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,11,12,121,5965,36.8,18,0.0,6.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,13,14,121,6716,38.3,15,0.0,4.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,14,15,121,6567,38.1,14,0.0,5.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,21,22,121,2342,27.5,30,0.0,8.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,10,11,121,4800,35.7,20,0.0,7.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,8,9,121,2677,30.9,31,0.0,7.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,1,2,121,3542,24.8,33,0.0,9.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,2,3,121,3175,25.2,32,0.0,10.3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,16,17,121,5604,38.1,14,0.0,11.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,4,5,121,2579,25.1,31,0.0,7.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,12,13,121,6628,37.6,17,0.0,6.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,17,18,121,4686,36.3,18,0.0,11.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,23,0,121,3230,26.1,35,0.0,6.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-05-01,9,10,121,3570,34.0,23,0.0,8.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-30,6,7,120,4480,24.0,41,0.0,6.6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,13,14,120,8450,36.5,17,0.0,8.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,23,0,120,4152,25.1,36,0.0,6.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,2,3,120,4404,23.9,34,0.0,7.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,3,4,120,4530,23.1,35,0.0,6.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,10,11,120,6810,34.7,22,0.0,9.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,5,6,120,4595,22.8,42,0.0,8.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,8,9,120,4182,29.0,36,0.0,4.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,19,20,120,4805,29.1,37,0.0,7.4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,16,17,120,8188,36.0,19,0.0,10.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,14,15,120,8618,37.2,16,0.0,9.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,4,5,120,4649,23.1,35,0.0,6.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,15,16,120,8606,36.6,18,0.0,11.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,18,19,120,6254,32.4,32,0.0,6.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,12,13,120,8208,36.6,18,0.0,9.7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,20,21,120,3848,29.0,33,0.0,7.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,11,12,120,7831,36.0,19,0.0,9.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,17,18,120,7520,35.3,21,0.0,12.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,9,10,120,5319,32.0,29,0.0,5.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,22,23,120,4244,26.9,31,0.0,5.9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,7,8,120,4322,26.1,40,0.0,8.2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,21,22,120,4089,27.9,31,0.0,7.4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,0,1,120,4573,25.9,29,0.0,5.3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,1,2,120,4279,25.1,31,0.0,6.6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,21,22,119,4703,26.7,32,0.0,6.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,3,4,119,3276,28.4,27,0.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,2,3,119,3575,26.6,33,0.0,5.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,20,21,119,4263,27.7,36,0.0,8.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,9,10,119,3831,32.0,26,0.0,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,14,15,119,7037,37.2,16,0.0,16.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,22,23,119,4895,25.8,29,0.0,4.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,16,17,119,6123,35.5,20,0.0,14.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,5,6,119,2886,26.5,33,0.0,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,12,13,119,6673,36.6,20,0.0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,23,0,119,4848,25.0,32,0.0,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,4,5,119,3020,24.0,36,0.0,7.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,7,8,119,2957,25.9,42,0.0,7.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,13,14,119,7025,37.1,16,0.0,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,8,9,119,3309,28.7,34,0.0,6.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,0,1,119,4431,26.4,33,0.0,10.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,1,2,119,4016,25.2,35,0.0,7.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,11,12,119,5764,35.6,20,0.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,18,19,119,4816,32.2,30,0.0,7.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,10,11,119,4724,34.2,22,0.0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,15,16,119,6714,35.5,19,0.0,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,6,7,119,2768,26.1,36,0.0,1.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,17,18,119,5493,35.1,22,0.0,14.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-29,19,20,119,4185,28.4,38,0.0,7.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,21,22,118,4659,29.3,25,0.0,10.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,9,10,118,4845,33.3,24,0.0,0.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,22,23,118,5002,28.0,29,0.0,11.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,10,11,118,5784,35.2,20,0.0,2.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,14,15,118,7861,37.6,17,0.0,8.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,11,12,118,7004,36.5,19,0.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,19,20,118,3974,31.0,23,0.0,11.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,0,1,118,7345,25.1,33,0.0,6.2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,18,19,118,4911,33.2,26,0.0,9.7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,16,17,118,6553,36.7,15,0.0,1.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,20,21,118,3981,30.0,25,0.0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,1,2,118,7252,24.2,36,0.0,6.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,17,18,118,5830,35.4,27,0.0,5.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-28,6,7,118,5506,24.3,45,0.0,10.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
